scenario_global_id,scenario_index_in_size,combo_size,criteria,matching_recipe_count,candidate_recipe_count,hits@1,hits@5,hits@10,mrr
ground_truth_size_2,140,2,"[('containsIngredient', 'APRICOTS,CND,HVY SYRUP PK,WO/SKN,SOL&LIQUIDS'), ('containsIngredient', 'Flour rice')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,141,2,"[('containsIngredient', 'APRICOTS,CND,HVY SYRUP PK,WO/SKN,SOL&LIQUIDS'), ('containsIngredient', 'Cinnamon powder')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,142,2,"[('containsIngredient', 'PINEAPPLE,RAW,EX SWT VAR'), ('containsIngredient', 'Pineapple')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,143,2,"[('containsIngredient', 'PINEAPPLE,RAW,EX SWT VAR'), ('containsIngredient', 'YOGURT,GREEK,PLN,NONFAT')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,144,2,"[('containsIngredient', 'PINEAPPLE,RAW,EX SWT VAR'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,145,2,"[('containsIngredient', 'PINEAPPLE,RAW,EX SWT VAR'), ('containsIngredient', 'Onion, purple, dried')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,146,2,"[('containsIngredient', 'PINEAPPLE,RAW,EX SWT VAR'), ('containsIngredient', 'Sweet pepper green raw')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,147,2,"[('containsIngredient', 'PINEAPPLE,RAW,EX SWT VAR'), ('containsIngredient', 'Salt sea')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,148,2,"[('containsIngredient', 'CARROTS,BABY,RAW'), ('containsIngredient', 'Salt sea')]",1,90656,0.0,0.0,1.0,0.14285714285714285
ground_truth_size_2,149,2,"[('containsIngredient', 'SUPPER MEAL KITS,SAVORY PORK CHOPS W/ HERB STUFFING'), ('containsIngredient', 'ONIONS,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,150,2,"[('containsIngredient', 'SUPPER MEAL KITS,SAVORY PORK CHOPS W/ HERB STUFFING'), ('containsIngredient', 'Celery, stem')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,151,2,"[('containsIngredient', 'EGG,GOOSE,WHOLE,FRESH,RAW'), ('containsIngredient', 'PEANUT BUTTER W/ OMEGA-3,CREAMY')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,152,2,"[('containsIngredient', 'EGG,GOOSE,WHOLE,FRESH,RAW'), ('containsIngredient', 'Salt sea')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,153,2,"[('containsIngredient', 'EGG,GOOSE,WHOLE,FRESH,RAW'), ('containsIngredient', 'CUMIN SEED')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,154,2,"[('containsIngredient', 'EGG,GOOSE,WHOLE,FRESH,RAW'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,155,2,"[('containsIngredient', 'PUDDINGS,CHOC,DRY MIX,INST,PREP W/ 2% MILK'), ('containsIngredient', 'PECANS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,156,2,"[('containsIngredient', 'PUDDINGS,CHOC,DRY MIX,INST,PREP W/ 2% MILK'), ('containsIngredient', 'Flour rice')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,157,2,"[('containsIngredient', 'RESTAURANT,CHINESE,SWT & SOUR PORK'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,158,2,"[('containsIngredient', 'RESTAURANT,CHINESE,SWT & SOUR PORK'), ('containsIngredient', 'CORNSTARCH')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,159,2,"[('containsIngredient', 'RESTAURANT,CHINESE,SWT & SOUR PORK'), ('containsIngredient', 'Salt sea')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,160,2,"[('containsIngredient', 'RESTAURANT,CHINESE,SWT & SOUR PORK'), ('containsIngredient', 'Celery, stem')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,161,2,"[('containsIngredient', 'RESTAURANT,CHINESE,SWT & SOUR PORK'), ('containsIngredient', 'Salad shrimp')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,162,2,"[('containsIngredient', 'PIGEON PEAS (RED GM),MATURE SEEDS,RAW'), ('containsIngredient', 'TURMERIC,GROUND')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,163,2,"[('containsIngredient', 'PIGEON PEAS (RED GM),MATURE SEEDS,RAW'), ('containsIngredient', 'Salt sea')]",1,90656,0.0,1.0,1.0,0.3333333333333333
ground_truth_size_2,164,2,"[('containsIngredient', 'PIGEON PEAS (RED GM),MATURE SEEDS,RAW'), ('containsIngredient', 'GARLIC POWDER')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,165,2,"[('containsIngredient', 'COOKIES,SHORTBREAD,COMMLY PREP,PECAN'), ('containsIngredient', 'Salt sea')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,166,2,"[('containsIngredient', 'SAUCE,STEAK,TOMATO BSD'), ('containsIngredient', 'PAPRIKA')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,167,2,"[('containsIngredient', 'SAUCE,STEAK,TOMATO BSD'), ('containsIngredient', 'Salt sea')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,168,2,"[('containsIngredient', 'SAUCE,STEAK,TOMATO BSD'), ('containsIngredient', 'CUMIN SEED')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,169,2,"[('containsIngredient', 'PORK,FRSH,VAR MEATS&BY-PRODUCTS,JOWL,RAW'), ('containsIngredient', 'Salt sea')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,170,2,"[('containsIngredient', 'PORK,FRSH,VAR MEATS&BY-PRODUCTS,JOWL,RAW'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,171,2,"[('containsIngredient', 'CRANBERRY JUC COCKTAIL,BTLD,LO CAL,W/CA,SACCHARIN&CORN SWTNR'), ('containsIngredient', 'ALCOHOLIC BEV,WINE,TABLE,RED,BURGUNDY')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,172,2,"[('containsIngredient', 'CRANBERRY JUC COCKTAIL,BTLD,LO CAL,W/CA,SACCHARIN&CORN SWTNR'), ('containsIngredient', 'Cinnamon powder')]",1,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,173,2,"[('containsIngredient', 'Tapenade tomato'), ('containsIngredient', 'Rocket, arrugula')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,174,2,"[('containsIngredient', 'PERSIMMONS,JAPANESE,RAW'), ('containsIngredient', 'Green bean, canned')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,175,2,"[('containsIngredient', 'PERSIMMONS,JAPANESE,RAW'), ('containsIngredient', 'PECANS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,176,2,"[('containsIngredient', 'PERSIMMONS,JAPANESE,RAW'), ('containsIngredient', 'Cinnamon powder')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,177,2,"[('containsIngredient', 'GRAVY,BROWN,DRY'), ('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,178,2,"[('containsIngredient', 'GRAVY,BROWN,DRY'), ('containsIngredient', 'Flour rice')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,179,2,"[('containsIngredient', 'GRAVY,BROWN,DRY'), ('containsIngredient', 'ONIONS,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,180,2,"[('containsIngredient', 'WHEAT FLR,WHITE,ALL-PURPOSE,ENR,CALCIUM-FORTIFIED'), ('containsIngredient', 'BROCCOLI,FLOWER CLUSTERS,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,181,2,"[('containsIngredient', 'WHEAT FLR,WHITE,ALL-PURPOSE,ENR,CALCIUM-FORTIFIED'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,182,2,"[('containsIngredient', 'WHEAT FLR,WHITE,ALL-PURPOSE,ENR,CALCIUM-FORTIFIED'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,183,2,"[('containsIngredient', 'DOMINO\'S 14"" CHS PIZZA,CLASSIC HAND-TOSSED CRUST'), ('containsIngredient', 'SAUCE,PIZZA,CND,RTS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,184,2,"[('containsIngredient', 'DOMINO\'S 14"" CHS PIZZA,CLASSIC HAND-TOSSED CRUST'), ('containsIngredient', 'CHEESE,RICOTTA,WHOLE MILK')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,185,2,"[('containsIngredient', 'DOMINO\'S 14"" CHS PIZZA,CLASSIC HAND-TOSSED CRUST'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",1,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,186,2,"[('containsIngredient', 'PUMPKIN&SQUASH SEEDS,WHL,RSTD,W/SALT'), ('containsIngredient', 'Salt sea')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,187,2,"[('containsIngredient', 'PUMPKIN&SQUASH SEEDS,WHL,RSTD,W/SALT'), ('containsIngredient', 'ONIONS,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,188,2,"[('containsIngredient', 'PUMPKIN&SQUASH SEEDS,WHL,RSTD,W/SALT'), ('containsIngredient', 'Cinnamon powder')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,189,2,"[('containsIngredient', 'PUMPKIN&SQUASH SEEDS,WHL,RSTD,W/SALT'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,190,2,"[('containsIngredient', 'ORANGE PNAPPL JUC BLEND'), ('containsIngredient', 'BEANS,BKD,CND,PLN OR VEGETARIAN')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,191,2,"[('containsIngredient', 'ORANGE PNAPPL JUC BLEND'), ('containsIngredient', 'Catsup')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,192,2,"[('containsIngredient', 'CEREALS RTE,GRANOLA,HOMEMADE'), ('containsIngredient', 'YOGURT,GREEK,PLN,NONFAT')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,193,2,"[('containsIngredient', 'SALMON,SOCKEYE,CKD,DRY HEAT'), ('containsIngredient', 'Salt sea')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,194,2,"[('containsIngredient', 'MORNINGSTAR FARMS BRKFST SAUSAGE PATTIES MAPLE FLAV,FRZ,UNPR'), ('containsIngredient', 'SAUCE,RTS,PEPPER,TABASCO')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,195,2,"[('containsIngredient', 'MORNINGSTAR FARMS BRKFST SAUSAGE PATTIES MAPLE FLAV,FRZ,UNPR'), ('containsIngredient', 'Flour rice')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,196,2,"[('containsIngredient', 'MORNINGSTAR FARMS BRKFST SAUSAGE PATTIES MAPLE FLAV,FRZ,UNPR'), ('containsIngredient', 'Salt sea')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,197,2,"[('containsIngredient', 'MORNINGSTAR FARMS BRKFST SAUSAGE PATTIES MAPLE FLAV,FRZ,UNPR'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,198,2,"[('containsIngredient', 'POTATOES,FRENCH FR,SHOESTRING,SALT ADDED IN PROC,FRZ,AS PRCH'), ('containsIngredient', 'BURGER KING,HAMBURGER')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,199,2,"[('containsIngredient', 'POTATOES,FRENCH FR,SHOESTRING,SALT ADDED IN PROC,FRZ,AS PRCH'), ('containsIngredient', 'Salt sea')]",1,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,200,2,"[('containsIngredient', 'POTATOES,FRENCH FR,SHOESTRING,SALT ADDED IN PROC,FRZ,AS PRCH'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,201,2,"[('containsIngredient', 'TORTILLA CHIPS,LOFAT,UNSALTED'), ('containsIngredient', 'CHEESE,COTTAGE,NONFAT,UNCRMD,DRY,LRG OR SML CURD')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,202,2,"[('containsIngredient', 'TORTILLA CHIPS,LOFAT,UNSALTED'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,203,2,"[('containsIngredient', 'TORTILLA CHIPS,LOFAT,UNSALTED'), ('containsIngredient', 'CHEESE,CHEDDAR,NONFAT OR FAT FREE')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,204,2,"[('containsIngredient', 'TORTILLA CHIPS,LOFAT,UNSALTED'), ('containsIngredient', 'Onion, purple, dried')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,205,2,"[('containsIngredient', 'TORTILLA CHIPS,LOFAT,UNSALTED'), ('containsIngredient', 'Sweet pepper green raw')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,206,2,"[('containsIngredient', 'TORTILLA CHIPS,LOFAT,UNSALTED'), ('containsIngredient', 'PAPRIKA')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,207,2,"[('containsIngredient', 'TORTILLA CHIPS,LOFAT,UNSALTED'), ('containsIngredient', 'ONIONS,RAW')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,208,2,"[('containsIngredient', 'TORTILLA CHIPS,LOFAT,UNSALTED'), ('containsIngredient', 'CUMIN SEED')]",2,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,209,2,"[('containsIngredient', 'TORTILLA CHIPS,LOFAT,UNSALTED'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,210,2,"[('containsIngredient', 'ALCOHOLIC BEV,BEER,LT,BUDWEISER SEL'), ('containsIngredient', 'BEEF,CHUCK,SHRT RIBS,BNLESS,LN,0"" FAT,CHOIC,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,211,2,"[('containsIngredient', 'ALCOHOLIC BEV,BEER,LT,BUDWEISER SEL'), ('containsIngredient', 'Sweet pepper green raw')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,212,2,"[('containsIngredient', 'ALCOHOLIC BEV,BEER,LT,BUDWEISER SEL'), ('containsIngredient', 'Flour rice')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,213,2,"[('containsIngredient', 'ALCOHOLIC BEV,BEER,LT,BUDWEISER SEL'), ('containsIngredient', 'Salt sea')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,214,2,"[('containsIngredient', 'ALCOHOLIC BEV,BEER,LT,BUDWEISER SEL'), ('containsIngredient', 'ONIONS,RAW')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,215,2,"[('containsIngredient', 'ALCOHOLIC BEV,BEER,LT,BUDWEISER SEL'), ('containsIngredient', 'Celery, stem')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,216,2,"[('containsIngredient', 'ALCOHOLIC BEV,BEER,LT,BUDWEISER SEL'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,217,2,"[('containsIngredient', 'CANDIES,TRUFFLES,PREPARED-FROM-RECIPE'), ('containsIngredient', 'CHICKEN,MEATLESS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,218,2,"[('containsIngredient', 'CANDIES,TRUFFLES,PREPARED-FROM-RECIPE'), ('containsIngredient', 'CORNSTARCH')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,219,2,"[('containsIngredient', 'CANDIES,TRUFFLES,PREPARED-FROM-RECIPE'), ('containsIngredient', 'Flour rice')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,220,2,"[('containsIngredient', 'CANDIES,TRUFFLES,PREPARED-FROM-RECIPE'), ('containsIngredient', 'Salt sea')]",2,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,221,2,"[('containsIngredient', 'CANDIES,TRUFFLES,PREPARED-FROM-RECIPE'), ('containsIngredient', 'ONIONS,RAW')]",1,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,222,2,"[('containsIngredient', 'CANDIES,TRUFFLES,PREPARED-FROM-RECIPE'), ('containsIngredient', 'Celery, stem')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,223,2,"[('containsIngredient', 'WHEAT,HARD WHITE'), ('containsIngredient', 'Corn, sweet')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,224,2,"[('containsIngredient', 'WHEAT,HARD WHITE'), ('containsIngredient', 'LEEKS,(BULB&LOWER LEAF-PORTION),RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,225,2,"[('containsIngredient', 'WHEAT,HARD WHITE'), ('containsIngredient', 'Salt sea')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,226,2,"[('containsIngredient', 'WHEAT,HARD WHITE'), ('containsIngredient', 'ONIONS,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,227,2,"[('containsIngredient', 'WHEAT,HARD WHITE'), ('containsIngredient', 'Celery, stem')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,228,2,"[('containsIngredient', 'BEANS,PINK,MATURE SEEDS,CKD,BLD,WO/SALT'), ('containsIngredient', 'CORN,SWT,WHITE,CND,WHL KERNEL,NO SALT,SOL&LIQUIDS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,229,2,"[('containsIngredient', 'BEANS,PINK,MATURE SEEDS,CKD,BLD,WO/SALT'), ('containsIngredient', 'BEANS,PINTO,MATURE SEEDS,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,230,2,"[('containsIngredient', 'BEANS,PINK,MATURE SEEDS,CKD,BLD,WO/SALT'), ('containsIngredient', 'SAUCE,RTS,PEPPER,TABASCO')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,231,2,"[('containsIngredient', 'BEANS,PINK,MATURE SEEDS,CKD,BLD,WO/SALT'), ('containsIngredient', 'Sweet pepper green raw')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,232,2,"[('containsIngredient', 'BEANS,PINK,MATURE SEEDS,CKD,BLD,WO/SALT'), ('containsIngredient', 'Salt sea')]",1,90656,0.0,0.0,1.0,0.16666666666666666
ground_truth_size_2,233,2,"[('containsIngredient', 'BEANS,PINK,MATURE SEEDS,CKD,BLD,WO/SALT'), ('containsIngredient', 'ONIONS,RAW')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,234,2,"[('containsIngredient', 'BEANS,PINK,MATURE SEEDS,CKD,BLD,WO/SALT'), ('containsIngredient', 'Catsup')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,235,2,"[('containsIngredient', 'BEANS,PINK,MATURE SEEDS,CKD,BLD,WO/SALT'), ('containsIngredient', 'Celery, stem')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,236,2,"[('containsIngredient', 'BEANS,PINK,MATURE SEEDS,CKD,BLD,WO/SALT'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,237,2,"[('containsIngredient', 'BEANS,BLACK TURTLE,MATURE SEEDS,CKD,BLD,W/ SALT'), ('containsIngredient', 'TOFU,FRIED')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,238,2,"[('containsIngredient', 'BEANS,BLACK TURTLE,MATURE SEEDS,CKD,BLD,W/ SALT'), ('containsIngredient', 'Pepper red hot paste')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,239,2,"[('containsIngredient', 'BEANS,BLACK TURTLE,MATURE SEEDS,CKD,BLD,W/ SALT'), ('containsIngredient', 'LEEKS,(BULB&LOWER LEAF-PORTION),RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,240,2,"[('containsIngredient', 'BEANS,BLACK TURTLE,MATURE SEEDS,CKD,BLD,W/ SALT'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,241,2,"[('containsIngredient', 'BEANS,BLACK TURTLE,MATURE SEEDS,CKD,BLD,W/ SALT'), ('containsIngredient', 'CORNSTARCH')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,242,2,"[('containsIngredient', 'BEANS,BLACK TURTLE,MATURE SEEDS,CKD,BLD,W/ SALT'), ('containsIngredient', 'Soy sauce salt')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,243,2,"[('containsIngredient', 'BEANS,BLACK TURTLE,MATURE SEEDS,CKD,BLD,W/ SALT'), ('containsIngredient', 'Flour rice')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,244,2,"[('containsIngredient', 'BEANS,BLACK TURTLE,MATURE SEEDS,CKD,BLD,W/ SALT'), ('containsIngredient', 'Salt sea')]",2,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,245,2,"[('containsIngredient', 'BEANS,BLACK TURTLE,MATURE SEEDS,CKD,BLD,W/ SALT'), ('containsIngredient', 'ONIONS,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,246,2,"[('containsIngredient', 'BEANS,BLACK TURTLE,MATURE SEEDS,CKD,BLD,W/ SALT'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,247,2,"[('containsIngredient', 'BEEF,LOIN,TOP LOIN STEAK,BNLESS,LIP-ON,LN,1/8"" FAT,SEL,RAW'), ('containsIngredient', 'SAUCE,SOFRITO,PREP FROM RECIPE')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,248,2,"[('containsIngredient', 'BEEF,LOIN,TOP LOIN STEAK,BNLESS,LIP-ON,LN,1/8"" FAT,SEL,RAW'), ('containsIngredient', 'POMEGRANATES,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,249,2,"[('containsIngredient', 'BEEF,LOIN,TOP LOIN STEAK,BNLESS,LIP-ON,LN,1/8"" FAT,SEL,RAW'), ('containsIngredient', 'PACE,CHIPOTLE CHUNKY SALSA')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,250,2,"[('containsIngredient', 'BEEF,LOIN,TOP LOIN STEAK,BNLESS,LIP-ON,LN,1/8"" FAT,SEL,RAW'), ('containsIngredient', 'Salt sea')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,251,2,"[('containsIngredient', 'BEEF,LOIN,TOP LOIN STEAK,BNLESS,LIP-ON,LN,1/8"" FAT,SEL,RAW'), ('containsIngredient', 'GARLIC POWDER')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,252,2,"[('containsIngredient', 'BEEF,LOIN,TOP LOIN STEAK,BNLESS,LIP-ON,LN,1/8"" FAT,SEL,RAW'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,253,2,"[('containsIngredient', 'FROSTINGS,VANILLA,CREAMY,DRY MIX,PREP W/ MARGARINE'), ('containsIngredient', 'MILK,DRY,NONFAT,INST,W/ ADDED VIT A & VITAMIN D')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,254,2,"[('containsIngredient', 'FROSTINGS,VANILLA,CREAMY,DRY MIX,PREP W/ MARGARINE'), ('containsIngredient', 'COFFEE,BREWED,ESPRESSO,REST-PREP')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,255,2,"[('containsIngredient', 'FROSTINGS,VANILLA,CREAMY,DRY MIX,PREP W/ MARGARINE'), ('containsIngredient', 'WHEAT FLR,WHITE,CAKE,ENR')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,256,2,"[('containsIngredient', 'FROSTINGS,VANILLA,CREAMY,DRY MIX,PREP W/ MARGARINE'), ('containsIngredient', 'CLOVES,GROUND')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,257,2,"[('containsIngredient', 'FROSTINGS,VANILLA,CREAMY,DRY MIX,PREP W/ MARGARINE'), ('containsIngredient', 'Flour rice')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,258,2,"[('containsIngredient', 'FROSTINGS,VANILLA,CREAMY,DRY MIX,PREP W/ MARGARINE'), ('containsIngredient', 'Salt sea')]",2,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,259,2,"[('containsIngredient', 'FROSTINGS,VANILLA,CREAMY,DRY MIX,PREP W/ MARGARINE'), ('containsIngredient', 'Cinnamon powder')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,260,2,"[('containsIngredient', 'FROSTINGS,VANILLA,CREAMY,DRY MIX,PREP W/ MARGARINE'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,261,2,"[('containsIngredient', 'Lemon sole raw'), ('containsIngredient', 'Radish, red, large')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,262,2,"[('containsIngredient', 'Lemon sole raw'), ('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,263,2,"[('containsIngredient', 'Lemon sole raw'), ('containsIngredient', 'Sweet pepper green raw')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,264,2,"[('containsIngredient', 'Lemon sole raw'), ('containsIngredient', 'Flour rice')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,265,2,"[('containsIngredient', 'Lemon sole raw'), ('containsIngredient', 'Salt sea')]",1,90656,0.0,0.0,0.0,0.05
ground_truth_size_2,266,2,"[('containsIngredient', 'Lemon sole raw'), ('containsIngredient', 'ONIONS,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,267,2,"[('containsIngredient', 'Lemon sole raw'), ('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,268,2,"[('containsIngredient', 'PERCH,MIXED SPECIES,RAW'), ('containsIngredient', 'PAPRIKA')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,269,2,"[('containsIngredient', 'PERCH,MIXED SPECIES,RAW'), ('containsIngredient', 'Salt sea')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,270,2,"[('containsIngredient', 'PERCH,MIXED SPECIES,RAW'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",2,90656,1.0,1.0,1.0,1.0
